Size	Run	Node:1	Node:2	Node:3	Node:4	Node:5	Node:6	Node:7	Node:8	Node:9	Node:10	Node:11	Node:12	Node:13	Node:14	Node:15	Node:16	Node:17	Node:18	Node:19	Node:20	Node:21	Node:22	Node:23	Node:24	Node:25	Node:26	Node:27	Node:28	Seq:1	Seq:2	Seq:3	Seq:4	Seq:5	Seq:6	Seq:7	Seq:8	Seq:9	Seq:10	Seq:11	Seq:12	Seq:13	Seq:14	Seq:15	Seq:16	Seq:17	Seq:18	Seq:19	Seq:20	Seq:21	Seq:22	Seq:23	Seq:24	Seq:25	Seq:26	Seq:27	Seq:28	
23	2	2577921	1252240	763109	548651	420494	357660	343977	309927	293233	292751	286628	279144	291094	308010	322017	342308	376431	427649	503800	627563	869522	1381130	3306895						51838631	17809664	9871470	6350675	4415676	3352406	3562290	2604511	2224161	2339541	2145577	1903053	1938506	2051619	2016231	1995077	2285214	2411469	2772087	3332033	4330712	6690243	79620810					
23	3	2922781	1287956	766631	547091	426833	377489	336933	312140	302311	301573	291879	294718	308463	318496	333903	367823	395346	436590	517706	635525	911172	1504114	3022907						53698384	19111984	9842542	6157129	4517327	4089671	3004011	2585929	2306447	2307564	2167377	1979215	2097223	2051818	2076557	2201659	2411948	2396560	2880980	3337880	4555113	7165880	78123277					
23	4	2836239	1303961	762494	559911	432806	371216	329153	313729	312436	307905	305440	290229	294420	320002	328694	378762	396836	429785	519920	649306	910217	1471745	3040939						53063442	18514531	9850488	6711192	4548697	3903772	2975713	2514049	2449313	2331936	2268435	2050905	1894885	2076408	1965590	2375279	2404152	2355685	2840147	3478390	4554515	7050312	78161652					
23	5	2791362	1297408	760400	549099	434942	366798	334163	307638	303258	294136	283020	286898	299395	312267	331483	369463	399405	436590	498340	623749	907685	1448595	3136928						52470908	18597614	9978466	6422970	4531103	3911956	3046458	2457349	2461372	2249126	1981238	1995102	2023494	2073223	1952342	2299559	2353212	2545083	2726350	3274745	4543127	6933210	78727034					
23	6	3034868	1210361	766214	552222	416555	360994	324967	301350	295075	308868	296439	298835	298348	305091	334475	361466	397638	440354	511364	635790	877216	1565806	3039399						56256811	17017408	10037000	6749686	4301975	3553912	2730654	2467762	2181349	2400302	2224372	2190574	1974385	1950565	2122674	2104727	2396433	2565392	2753826	3409139	4377585	7424894	78346657					
23	7	3022438	1214698	750614	560903	440859	355943	327575	318068	308469	308942	296317	290261	287977	311627	340913	366530	403583	449003	507903	625934	889249	1540959	3027881						57914895	17322061	9570621	6620966	5198367	3346219	2758523	2653436	2437182	2344291	2204458	2133407	1835124	1972475	2124270	2145113	2432114	2591877	2839611	3222416	4533159	7275149	78223528					
23	8	2781207	1272873	759970	533776	418370	351119	328170	308086	294162	296602	299184	293375	290691	305504	330761	348021	383153	436711	507593	633563	888830	1464366	3169551						52359555	18152653	9961064	6204341	4609502	3254745	2941956	2536897	2285251	2209037	2339428	2104878	1954680	1901926	2090974	2127059	2221076	2553063	2745556	3408580	4405275	7107457	78879695					
23	9	3000670	1148424	732170	526667	410389	341069	334245	310165	290606	296740	293056	287389	276021	305234	327491	331897	358635	427583	489573	611980	842720	1622368	3163177						55908688	16619195	9329201	5919217	4358984	3065742	3461032	2641186	2219324	2336614	2212784	2119964	1752319	1955614	2117564	2009881	2010524	2482810	2686061	3217251	4360169	7714346	79030188					
23	10	2889914	1173040	787729	556976	411261	363682	338859	307223	307299	308658	293597	288154	299212	309053	320763	356318	376232	426213	509169	632122	844238	1541616	3125805						54534217	17157097	10240312	6629475	4186568	3358942	3424289	2582058	2358474	2446780	2178161	2038437	2030417	1988357	1950118	2199111	2168100	2417845	2770815	3397990	4217081	7362249	78718029					
23	11	2996107	1248867	729043	538744	414414	365049	326005	304432	302386	301228	301615	287152	288811	311062	330335	360389	393848	429346	515660	627074	886923	1575251	3040934						55693713	17758810	9040495	6563885	4081345	3899287	2975099	2435751	2322627	2320837	2290726	2029703	1892298	2013667	1998325	2213962	2364655	2420928	2829205	3336669	4493488	7587828	78185847					
23	12	2958365	1238889	738509	562947	438351	377536	334306	324090	312547	308726	296051	282798	294170	321496	339247	368477	392089	448693	511164	636190	874288	1519139	3036709						57788425	17833368	9182300	6777984	4761368	4141554	2745200	2775167	2443410	2341994	2248049	2030881	1847514	2101368	2029884	2227057	2352775	2578763	2775356	3388554	4367671	7169522	78254802					
23	13	2928126	1247470	740988	532363	409249	365665	328248	304537	309977	286346	281815	283686	304460	322475	331192	356827	400439	436095	494203	622678	877959	1538344	3106396						54476286	17769198	9700049	6123957	4310524	3861164	2921786	2491670	2606397	2169449	2032171	1930442	2041318	2140736	2072590	2102990	2456073	2510361	2648691	3307081	4445174	7425655	78502357					
23	14	2827205	1310352	742492	555308	437157	382368	338778	321894	310951	295783	288593	294536	303908	320535	348700	370941	402763	433287	502206	629110	912795	1459552	3071939						53663456	18719047	9639600	6680763	4719383	3929261	3251213	2720657	2460063	2213916	2113309	2114495	1964689	2024637	2179607	2258349	2463811	2459867	2737384	3297803	4543599	6992077	78321675					
23	15	2855159	1248856	740793	530001	419382	356236	328645	314181	306268	286175	286615	288217	288797	317647	323222	354401	389338	435081	496855	630614	880860	1502655	3156439						54627981	17453534	9964506	6038595	4383792	3501967	3228932	2670620	2493940	2125742	2072163	2079621	1909847	2052307	1990529	2143578	2365281	2472409	2685833	3378751	4469318	7273136	78731520					
23	16	2850923	1235834	742075	560801	439707	366644	334271	321295	315226	299758	279357	285084	291359	312020	337083	369363	398385	433136	506388	629672	886078	1483444	3117765						54642494	17389671	9523779	6584702	4894947	3540528	3267648	2679124	2529181	2292790	2039791	2022459	1903894	1967653	2098862	2235079	2473714	2397115	2802054	3301504	4417094	7110667	78644776					
23	17	2942565	1251045	753406	545805	428893	367814	340663	308913	309335	293299	288384	286616	301335	326651	340490	374590	395769	437844	505143	633204	886640	1530693	3041591						54203434	17973391	9606018	6419677	4596093	3813756	3164483	2441776	2505399	2211517	2074746	2017898	2021953	2130864	2079204	2279397	2376426	2518021	2733788	3361687	4492648	7242725	78242246					
23	18	3161253	1216977	730121	533581	420596	366425	341622	315208	308567	293897	277785	292356	305709	312926	346313	368554	387872	442394	502814	630064	877210	1642989	2955292						59824825	17146847	9377697	6175955	4447242	3593251	3475169	2611087	2397321	2289482	1892994	2073998	2147946	1925314	2160061	2313526	2261735	2511968	2743339	3375440	4503962	7735656	77805373					
23	19	2809718	1231357	749563	561902	438631	367061	341176	308775	300885	297128	281662	281286	294716	316845	339388	359763	391379	442387	499615	611048	877625	1475673	3158069						52648477	17337486	9622888	6864772	5027488	3510001	3082969	2526735	2345357	2407809	1979391	1973788	1987058	2045053	2109550	2182430	2332538	2573062	2731605	3212675	4335173	7081102	78890184					
24	0	3094712	1204792	751550	539028	426183	352016	318151	295394	284464	294242	284590	283855	277236	291347	298638	319770	345475	383747	433703	505820	636660	862154	1586910	2975110					59207945	17164207	9731983	6452681	4636352	3682656	2857587	2373724	2210177	2302338	2198102	2111921	1945885	1878717	1835704	1995175	2073094	2257042	2474872	2716315	3441597	4342557	7531357	77947933				
24	1	3004826	1289124	730988	529674	426744	358760	330292	310547	293515	291869	290454	282288	279117	295704	304810	325123	356814	380397	432066	502420	635022	894197	1533545	2962575					58015122	18524327	9614446	6123856	4703718	3535162	3255701	2693522	2346033	2248884	2164964	2141790	1852561	1927507	1938790	2004129	2172574	2227090	2422480	2691041	3459157	4492443	7277113	77786849				
24	2	2768095	1330281	734411	556526	415034	360458	325739	308409	287555	291356	282686	277823	276773	290574	303736	325208	353601	380664	421123	519830	616263	911811	1429882	3073292					53133173	18881790	9393364	6836367	4232500	3530952	3380497	2670032	2179201	2304483	2149279	1949039	1957774	1889611	1921226	2000441	2159443	2226773	2323884	2876304	3251951	4581197	6930897	78273474				
24	3	3160626	1240971	733364	536911	418965	356696	322693	297553	281934	284200	285013	285179	285722	294120	306205	328581	354975	387373	437891	497867	634307	886473	1611597	2906016					58593159	17270615	9465534	6610425	4763430	3482109	2905663	2607235	2149043	2157725	2126095	2168506	1953793	1937116	1978002	2042019	2085107	2312064	2496091	2644590	3399519	4523350	7561187	77612117				
24	4	3014423	1273840	737474	558203	434632	370887	325560	300405	287577	283841	286620	276095	276111	292679	320095	341050	371549	396765	429266	502450	625743	896926	1520377	2955310					56324738	18028885	9656152	7078297	4774109	3780621	2973713	2454071	2251953	2152313	2237991	2016287	1831133	1900295	2044219	2107993	2277608	2385191	2414165	2700654	3309835	4512579	7124942	77866554				
24	5	2755576	1314219	738376	552730	435284	353581	335884	307217	287833	286182	269981	269272	276917	298385	303423	327189	347224	385624	435377	489515	621613	898437	1422868	3105358					52519925	18717027	9449449	6653988	4923703	3577595	3174739	2706322	2214156	2339130	1991044	1855417	1907937	2049119	1899258	2022016	2077476	2280997	2498983	2620601	3342229	4441726	6850396	78502225				
24	6	3116495	1248442	743709	555802	435460	355023	321190	317178	300950	283294	280988	284748	282921	289694	307093	340040	371505	402112	437975	508157	630845	881931	1579233	2891068					58967561	18193021	9563145	6626885	4937157	3694741	2882592	2638058	2514144	2100261	2054891	2069912	2006879	1918538	1901447	2010848	2259756	2352587	2533282	2778775	3353117	4500821	7305357	77540105				
24	7	2913043	1226617	749490	566947	441892	364928	329092	310979	304334	284656	267957	271903	280432	297012	314458	336989	361313	388158	436280	495774	610150	868128	1516630	3015869					56802509	17238041	9814469	6765297	4995571	3763956	3261331	2543525	2501956	2217910	1907897	1994416	1870883	2003431	1977649	2079827	2163670	2330965	2497157	2691794	3148731	4344340	7270464	78105356				
24	8	2928718	1243662	728772	548806	422237	359298	322841	307860	302438	286173	269817	261941	268621	291628	303469	332382	357644	379171	423550	497392	610247	861742	1528301	3066635					56438828	17987245	9361096	6512254	4585511	3481154	3346867	2609717	2511308	2296896	1959106	1848768	1770082	1971201	1873297	2054206	2252656	2220842	2331353	2736999	3245438	4323432	7245338	78438429				
24	9	2728756	1216875	757560	566523	434429	353823	321400	305816	294895	277644	267524	262489	274030	286966	310354	341625	352997	377437	430877	495098	606915	849718	1430053	3184875					52880943	17328543	9982236	6763464	4982494	3649351	2966130	2564107	2473024	2181563	1962123	1847403	1826698	1877951	1953092	2173535	2233203	2184868	2479452	2664450	3207633	4156836	6928869	79002867				
24	10	3094700	1187522	752792	550771	428981	360759	318552	301171	294037	296736	280998	277063	279279	295806	300073	323345	354467	386517	436594	499345	622096	861386	1584076	2970595					58627605	17056388	9839165	6476797	4801833	3912311	2769810	2421710	2395716	2441915	1979676	2031405	1937742	1966207	1861903	1971418	2115078	2279273	2513645	2707127	3268190	4391387	7442122	77980238				
24	11	2925798	1228613	747358	563840	438481	366633	335657	303822	292391	293293	277536	269997	284934	293326	304545	327291	351595	383724	435130	505217	616697	874131	1511109	3019938					55203165	17420967	9564576	6832329	4903529	3898056	3142195	2594239	2271275	2386991	1985848	1862622	2018005	1935248	1920143	2047378	2081849	2243237	2477484	2762614	3213088	4394657	7207503	78151640				
24	12	2982812	1239089	727999	528765	408908	343364	322763	299438	288992	290655	275879	273379	267814	287960	291986	320559	344500	377871	419108	494630	612153	883822	1547818	3070926					55869930	17823470	9439228	6224677	4245677	3353560	3305103	2513281	2253495	2303503	2090006	1988968	1844979	1936954	1750955	2019721	2084631	2242659	2369024	2688543	3193371	4509420	7385921	78470241				
24	13	2861604	1295366	752447	555354	435653	366965	340414	318417	306497	287110	279865	281891	274877	294539	318178	342256	363831	388432	431164	500960	620794	897696	1456786	3003741					56015703	18884001	9506622	6666535	4806637	3737138	3458598	2725663	2547065	2172714	2002296	2110255	1816048	1869554	2087756	2084252	2198322	2290540	2443004	2679801	3257699	4540417	6911010	77983776				
24	14	2883468	1226240	757688	550654	411724	359991	315954	294770	285495	280125	280536	276147	285028	289904	300417	318005	344507	383321	431913	499563	629950	871090	1479038	3098295					57050504	17261848	9945956	6613676	4356427	3810580	2989058	2348716	2272856	2108534	2140917	2046317	2010815	1916245	1859176	1964824	2094879	2247819	2483134	2663089	3357848	4388088	7167862	78475345				
24	15	2908171	1233882	743459	564563	429122	367584	332890	308668	292147	289663	265082	267980	282051	292501	310979	342146	364263	393784	436638	503170	610604	862764	1507805	3027427					55985970	18210666	9318598	6823071	4625232	4040932	3118847	2568348	2289260	2362389	1917452	1781554	1984348	1965212	1979568	2115397	2161722	2390635	2462170	2732551	3199827	4277236	7198605	78203503				
24	16	3048667	1254125	748935	552465	428065	358787	334661	307557	296528	284387	282006	279629	291299	300201	323180	334122	355651	397595	428596	510190	622035	884545	1560093	2918710					57472392	18059292	9643882	6912393	4920027	3564266	3157313	2523186	2333365	2164754	2188191	1928564	2029341	1958641	2111387	2047945	2115889	2375713	2396245	2800500	3263944	4495753	7312947	77627195				
24	17	3027434	1278742	753348	546009	438659	358481	322485	310790	300083	287538	287717	274769	281157	294567	312728	343727	368498	399710	432606	500876	624355	903527	1522124	2937168					56845234	18348877	9757214	6516066	4846443	3948057	2783222	2591942	2479783	2193460	2148806	1959013	1939856	1925536	1978404	2096738	2212342	2407663	2414708	2769736	3244851	4576804	7159362	77718862				
24	18	3025452	1226400	734958	533874	409280	351549	319527	298981	285326	282040	275624	278863	288046	292054	299041	332692	341704	381774	426346	496176	615083	879164	1560800	3023651					57961280	17727566	9368705	6576724	4383098	3669346	2940740	2557335	2176580	2235864	2081014	1989983	2026918	1984683	1779264	2125343	2076500	2252724	2432002	2676442	3168055	4583074	7294763	78270435				
24	19	2736829	1289990	765929	555339	424478	357059	326100	302434	295453	278347	278366	276645	285029	302799	305910	322402	361110	385745	428377	494609	614629	893427	1413689	3116964					52920766	18414057	10014302	6690745	4564381	3600140	3239656	2617139	2376372	2106872	2079657	1967770	1918083	2119947	1878886	1992578	2143457	2384205	2394716	2667932	3186843	4501865	6828007	78552958				
25	0	2960526	1249803	776281	550532	418535	345354	326437	294714	290707	284755	273040	260956	264295	276864	287633	300268	317005	347809	373491	423660	493132	625276	871560	1511737	2956955				57032623	18287057	10152033	6631006	4720892	3236541	3450971	2505996	2389213	2240694	2061366	1933455	1829870	1918607	1862882	1914641	1846461	2115122	2193057	2362283	2646316	3294146	4432752	7083653	77891461			
25	1	3081692	1281204	750482	555450	430598	366039	310752	299615	286536	286044	273691	274368	271865	282817	294588	307274	337533	353884	388256	421370	507312	618501	890029	1532044	2854637				58991825	18491085	9914623	6795052	4771036	4199085	2773147	2484882	2327830	2250272	2029222	2093030	1910583	1900741	1896199	1875615	2073762	2152171	2324373	2264890	2777556	3233874	4475483	7189198	77317212			
25	2	3140994	1283130	744208	547312	442120	367835	313416	296476	283484	276215	279814	274300	266319	275256	291965	306862	333041	360539	390307	428259	505791	629538	891957	1556984	2822678				58951983	18381049	9766242	6650515	5129164	4029311	2793334	2479726	2244090	2130197	2151342	2047744	1841962	1805320	1914396	1896597	2014567	2211391	2283732	2386307	2707659	3368763	4467036	7286809	77176394			
25	3	2896418	1253752	752127	547917	423840	354142	326671	294483	291706	286723	264696	255159	265948	279759	294673	299373	317631	356837	370765	425079	490800	608232	871135	1474118	3007222				55228222	18286537	9903324	6680981	4676444	3493223	3452390	2499330	2444209	2391120	1941182	1753072	1877159	1932818	1918717	1869372	1907664	2244316	2058001	2436946	2668120	3190158	4383823	7001490	78056957			
25	4	3092759	1284851	738620	553822	435287	361882	312231	303105	287980	279557	274011	271192	263143	274207	284992	308175	338661	363679	398304	427942	506584	621955	889608	1536048	2848104				59688592	18545167	9609299	6757310	4820354	4021953	2877018	2543083	2291681	2231871	2065320	1985783	1849751	1865586	1830761	1917837	1983109	2200868	2419268	2333677	2804132	3252527	4497197	7169859	77296255			
25	5	3006172	1247115	735890	549001	410176	351198	314250	294262	282810	281143	265110	264183	259522	265706	285021	305663	324618	346194	376089	428448	486559	615049	871366	1527115	2977707				59000154	17925285	9638179	6559579	4530860	3453174	3235954	2598119	2305827	2223504	1989574	1961493	1847509	1760563	1800496	1938067	2007312	2116907	2143453	2479587	2542129	3257259	4474748	7185723	77975122			
25	6	2878724	1303298	745774	564642	418050	351827	331519	300215	277161	292307	277907	263105	268608	274077	293170	299049	315173	347908	375808	425836	492485	625304	890237	1454181	2974159				55303873	18689006	9765099	6990413	4643258	3356069	3464914	2713554	2135941	2361966	2156809	1861807	1929533	1853906	1900045	1868553	1916363	2069206	2197491	2392323	2640367	3331094	4427217	6956737	77833217			
25	7	3062115	1285626	753355	549424	440343	358648	313085	302780	288180	278537	282762	271681	267922	284815	291084	305155	332165	354616	388161	425093	506677	621626	892269	1527043	2860124				58821101	18670478	9953890	6645714	4889637	4083485	2814369	2561381	2322539	2137650	2187105	2013911	1886058	1900611	1857119	1894769	2017558	2144087	2328461	2281564	2762203	3285001	4481714	7209698	77302103			
25	8	3021472	1295551	760065	550870	435815	362335	318342	300039	285562	284842	270948	270940	270232	275832	291622	310510	337573	353526	391386	426579	502663	617137	891863	1517659	2869724				59119560	18720690	10166095	6781670	5131869	3730608	2941162	2578995	2218992	2291049	2000633	1965538	1917761	1898451	1852406	1890886	2099131	2116662	2325286	2409778	2739554	3197727	4462438	7146238	77396175			
25	9	2781747	1301301	761809	555478	427610	352014	323185	295006	286654	282946	269936	260531	261480	269787	287163	296072	326913	345672	369327	417541	497989	619148	890788	1423219	3042529				53395311	18905849	9968232	6771174	4692024	3442896	3447291	2543260	2301604	2265225	2049901	1872208	1792300	1853450	1848073	1792952	2092136	2089255	2131951	2305446	2709751	3246989	4444892	6814173	78248685			
25	10	3145715	1226731	722708	535388	417046	346149	313971	295512	278871	270868	271645	272856	270008	271706	286020	295907	317431	336512	370049	425673	492004	614881	872895	1593201	2913652				61039242	17374619	9275850	6493420	4572649	3765228	2800227	2690885	2216082	2090559	2055749	2069324	1997611	1787126	1869074	1844571	1973397	2036571	2088720	2451612	2571387	3298892	4444254	7516826	77655341			
25	11	3069667	1251583	728135	552346	419234	350368	319514	294999	286209	290526	269508	262100	256952	268507	284871	302956	323994	352058	372874	427081	490160	611810	871374	1560615	2926242				59250709	18230615	9410442	6623810	4656094	3388677	3375157	2500235	2365966	2406128	1978195	1928519	1779934	1808722	1816854	1882277	2004043	2154651	2135193	2384131	2660364	3202904	4465002	7288146	77756571			
25	12	2976325	1312951	748195	543456	425269	352871	326169	300290	287061	280414	279419	270219	267556	269392	284828	301045	319480	346142	375547	435384	502172	628598	907100	1487338	2914664				57964231	19076518	9938494	6361076	4710318	3590217	3291039	2681110	2284985	2101390	2167626	1996874	1957888	1734318	1793845	1944425	1966379	2052749	2186345	2399891	2739711	3346425	4511936	7126193	77522115			
25	13	3014330	1240844	751030	554477	427552	362122	320039	292015	281339	274955	282960	266786	260741	266802	289904	309135	325741	352663	379380	429203	501068	611810	866527	1532365	2935711				57810901	17950144	9968149	6579588	4722717	4122495	2930746	2493610	2217479	2087214	2260535	1968800	1829803	1740371	1880080	1940213	1997862	2149284	2235874	2387564	2716741	3199117	4297187	7252718	77811032			
25	14	3157879	1248334	758331	543139	428179	352782	311561	299845	286476	286032	275773	271117	273281	277318	296903	302183	329662	358825	380207	425753	504659	621412	880409	1575656	2840471				59917284	18137664	10055914	6568472	4719098	3929938	2799149	2473752	2380004	2241021	2119575	2005679	1949256	1825264	1914725	1890690	1953314	2247138	2197900	2343548	2771371	3247770	4497667	7333041	77277338			
25	15	2949811	1288120	758036	557444	424226	354950	322111	292213	286038	273704	282878	271869	269176	272234	293412	299937	323182	349227	373409	423275	511389	619166	887913	1492090	2934081				56015971	18477791	9782916	6817018	4663332	3901092	2991911	2530554	2338767	2014696	2236587	1974947	1928455	1764148	1909956	1918692	1999250	2087875	2169618	2319425	2809313	3242636	4439488	7086594	77710598			
25	16	3077757	1273411	746755	559046	425245	364020	329489	306984	281054	286547	281462	271915	268203	285193	295683	313547	334301	345508	378988	427096	501203	616973	889676	1531096	2853885				58208405	18381381	9681632	6857551	4804654	3898207	3140068	2771474	2169916	2225418	2245282	2001275	1769783	1983578	1898240	1942615	2091000	2092532	2165522	2393721	2705286	3210220	4469251	7152142	77344144			
25	17	3032021	1238800	768200	548142	422734	356605	313753	291680	283437	283370	269673	264449	266943	278444	290131	302276	322162	358460	388076	423726	495330	614345	876060	1525314	2933419				58307505	18016290	10362446	6539777	4710541	3838619	3013285	2330523	2365619	2216816	2024574	1894308	1982664	1867170	1860166	1923679	1892204	2188010	2277577	2398403	2680987	3213946	4483850	7122087	77746241			
25	18	3057812	1283239	738261	560878	441615	364457	319025	304494	281353	283090	277421	268363	270566	277116	296136	310801	330956	355494	388155	425793	499895	618203	893001	1530048	2857617				57191798	18474664	9578927	6836120	5072208	4093026	2919359	2721570	2173263	2195327	2161299	1924292	1907790	1872575	1924698	1914282	2005127	2197731	2243011	2408421	2693357	3218091	4475332	7185056	77354388			
25	19	2856177	1244019	753773	559395	416795	351032	320671	299241	279497	279799	279602	257678	257219	277840	279559	294544	313223	331093	371763	425380	495138	614144	864186	1471099	3043504				56080588	17826139	9819101	6934501	4448445	3455221	3294734	2685255	2185129	2223245	2240639	1870904	1751912	1912396	1844840	1813648	1922603	1952395	2175382	2383213	2709837	3218400	4307503	7098026	78240615			
26	0	2946566	1295697	751949	565625	419790	346610	320255	287497	268910	272022	276638	258592	258889	256134	272213	280350	294760	315771	344819	367913	415311	496498	615879	881925	1474131	2904676			55816421	18913530	9789649	7012921	4781448	3400861	3388539	2623251	2054616	2157972	2195827	1912984	1891028	1741852	1848423	1762796	1813135	1906219	2087355	2153010	2255068	2696924	3198746	4418859	6942375	77628808		
26	1	2951232	1294129	758776	561908	422285	346931	314325	287190	266276	271078	274286	255306	251141	259526	268535	280797	297527	321808	349183	369999	418393	495193	610684	878194	1483926	2903027			55766069	19116994	9946519	6912939	4767196	3703987	3065899	2536384	2073807	2120801	2216483	1898626	1773207	1805171	1757666	1795476	1845213	1940673	2110003	2187661	2298444	2681481	3159719	4382022	7003204	77626916		
26	2	3152108	1261686	740787	545704	433277	352451	315342	293089	276168	269833	265987	262068	255519	256458	269761	290336	302107	318506	347251	374872	419464	496192	616707	873130	1566778	2801425			59362824	18249519	9744763	6750030	4829113	4077288	2897265	2666848	2173311	2163429	2065551	1964206	1812427	1741689	1780988	1879456	1904677	1894227	2113889	2149295	2310633	2688859	3264217	4391765	7285491	77127902		
26	3	3162397	1249506	739872	546826	418289	342239	314785	286347	265758	269680	272249	251528	246967	262751	267878	277063	300056	324045	343197	369507	426177	481459	615055	860732	1593505	2827176			60288134	18177428	9831400	6630882	4726514	3713524	2972805	2621470	2003433	2128039	2224300	1881204	1683728	1923588	1708226	1741212	1866254	2032953	2022716	2156449	2414248	2483721	3306383	4311951	7492706	77250609		
26	4	3072352	1290412	738257	560305	435524	358575	317444	293231	273257	270452	264803	268409	256218	260281	271604	288629	304370	323356	348428	377750	417839	495554	616339	884254	1520507	2818580			57835101	18609599	9610547	7003895	4953090	4088580	3027696	2570736	2209179	2101180	2012918	2084051	1833669	1752967	1824450	1848427	1868303	1964520	2118865	2182185	2320309	2638713	3236627	4415942	7105584	77196983		
26	5	3046430	1261340	750318	553926	425180	348095	320077	294290	280628	275118	275554	248126	253649	261586	272142	282014	298278	319013	342436	368947	420160	489172	609931	872801	1525085	2862246			58124740	18522861	9876468	6848970	4792413	3524278	3370020	2598807	2319297	2233682	2221927	1695026	1806168	1868819	1796666	1746391	1893091	1939695	2034433	2111612	2343015	2659561	3175789	4415692	7138340	77393759		
26	6	3032905	1234083	758094	561037	426778	355046	312433	290687	271016	266071	277692	260809	253162	255323	263756	278168	301422	319209	338017	377182	421246	493096	607959	859783	1520512	2890302			59481938	17755160	10140013	7002353	4612027	4147447	2865522	2594702	2104781	2011577	2226027	2005964	1819977	1788518	1737786	1714573	1877811	1953266	1982889	2273022	2302552	2666189	3180221	4244927	7192320	77597468		
26	7	2941921	1297811	753663	559642	422985	352537	309967	286719	274187	279468	268191	255954	259908	247949	262543	284149	294724	319909	348647	370909	417957	499028	614839	884964	1467907	2907458			56890497	19065087	9717533	6912785	4669255	3645423	3211799	2452172	2269216	2255149	2053999	1840117	1990938	1701003	1644231	1859279	1791950	1947849	2099941	2170650	2275001	2729155	3174235	4477541	6897298	77629851		
26	8	3123287	1230816	729770	535698	416763	341510	309830	288379	271284	264642	264661	259602	255474	254636	266479	271386	293091	313314	328482	362170	420779	484583	609785	864760	1572347	2887514			61292622	17809837	9536927	6572201	4560194	3411330	3256580	2616985	2183737	2039055	2094517	1993402	1852672	1783201	1797288	1662900	1791554	1987105	1960509	2031847	2393188	2528397	3266609	4386216	7426845	77531550		
26	9	3119518	1265858	748536	549586	428480	354729	316139	285769	276138	276148	270493	254581	253092	257639	273805	288844	303225	327707	349458	368613	419815	498792	610824	869900	1559142	2811844			59013843	18665975	9954794	6781473	4713470	3994234	3104906	2435259	2191541	2237504	2171032	1849985	1756309	1773036	1841758	1787363	1924517	1983058	2159782	2089271	2308438	2733076	3187963	4367264	7271981	77171658		
26	10	3123846	1286339	759925	539868	432587	365791	311173	288063	275395	275035	272880	260341	253732	260222	271087	283474	304135	327931	350691	380659	419688	497945	617087	881414	1533654	2804852			60753423	18753978	10201363	6490496	4771275	4338532	2910695	2402961	2219158	2187111	2128307	1954407	1858063	1733149	1798423	1827901	1834800	1959346	2160354	2230725	2256775	2718938	3246418	4413714	7136433	77142288		
26	11	2970129	1283892	768792	559528	424415	354082	319235	296565	276859	272943	263887	253943	261974	260966	272407	288028	303059	328420	344389	376585	417907	495349	605197	881527	1489716	2866610			58704952	18764241	10193463	7136142	4665350	3979500	3157657	2527542	2303925	2044468	2081767	1876744	1924191	1767300	1813654	1823647	1876822	2028706	2040074	2251837	2262246	2682131	3129727	4422155	7027996	77372115		
26	12	3166835	1250393	739299	544838	426027	343949	315671	293483	270594	265158	268387	254627	249122	265020	267776	273390	299882	323093	337930	369161	427894	478032	613631	864775	1592470	2827631			61704531	18151105	9825119	6644498	4714855	3553873	3236965	2759625	2148080	2059149	2082776	1946105	1660341	1950958	1772958	1685442	1831901	2043505	1995269	2128824	2431289	2497832	3255637	4375119	7416831	77307298		
26	13	3132936	1253052	753765	546914	425761	352770	322615	291081	283609	275261	272132	255278	257815	257739	278511	281969	299640	323851	345627	363475	420386	498861	611758	869575	1557155	2810004			59944829	18511808	10069098	6719158	4652322	3584896	3556160	2402006	2398041	2216316	2177479	1814269	1886989	1712581	1882634	1737840	1892536	1946113	2143821	2019366	2308201	2740802	3205508	4375181	7244251	77151950		
26	14	3012144	1275204	761300	548901	422586	360774	310116	283521	270261	269401	270798	250551	256538	258900	270586	284535	297129	325345	355100	379588	416276	491055	611327	882197	1484670	2890050			59077970	18364591	10374037	6649272	4639362	4089190	3112369	2268650	2212006	2130844	2113700	1832638	1891278	1814561	1732911	1840522	1837885	1908119	2219614	2232971	2271006	2637635	3194438	4453880	7003098	77500143		
26	15	3080745	1284604	741315	558493	439896	357039	312037	291571	272723	271963	266519	258184	253456	257411	269675	290924	305520	328847	349461	382090	420144	496373	613178	879181	1529130	2817674			57960235	18537795	9850625	6826350	5346134	3804683	2881787	2621135	2147179	2097700	2167428	1929022	1783166	1678092	1848638	1857237	1904026	1998008	2088916	2260114	2315059	2657448	3230945	4365767	7152661	77201564		
26	16	3033803	1295281	760494	548609	434363	355387	313380	291233	272161	273349	273923	256967	257066	263636	267908	282802	302075	330498	348627	380903	418941	497333	613541	883669	1506058	2835031			59550426	18872895	10239753	6811586	5113206	3785431	2914961	2595278	2086225	2144755	2152274	1929650	1822359	1892345	1761702	1753911	1804458	2071640	2091241	2264094	2294000	2702706	3192356	4409679	7065040	77256912		
