group	AraportID	expressed_in_6909	expressed_nowhere	anyreads_in_6909	noreads_anywhere	nolocus_in_6909	N_acc_where_expressed.S	N_acc_where_expressed.R	N_acc_where_expressed.F	N_acc_where_expressed.P
AT5SG10000411	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10000412	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT5SG10000415	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10000416	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10000433	NA	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	12	9
AT5SG10000510	NA	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	4	0
AT5SG10000536	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	0
AT5SG10000737	NA	FALSE	FALSE	TRUE	FALSE	FALSE	1	0	0	9
AT5SG10000740	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10000741	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT5SG10000743	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10000744	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10000745	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10000746	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT5SG10000747	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10000748	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	0	1	0
AT5SG10000775	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10000883	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	2	0
AT5SG10000892	NA	FALSE	FALSE	FALSE	FALSE	TRUE	2	1	2	0
AT5SG10000950	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT5SG10000971	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	0	1	0
AT5SG10000980	NA	TRUE	FALSE	TRUE	FALSE	FALSE	20	17	22	3
AT5SG10001006	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10001012	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10001020	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	1
AT5SG10001071	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT5SG10001095	NA	FALSE	FALSE	TRUE	FALSE	FALSE	2	2	0	0
AT5SG10001138	NA	FALSE	FALSE	FALSE	FALSE	TRUE	2	2	1	0
AT5SG10001153	NA	TRUE	FALSE	TRUE	FALSE	FALSE	19	21	25	22
AT5SG10001154	NA	TRUE	FALSE	TRUE	FALSE	FALSE	16	15	22	22
AT5SG10001157	NA	FALSE	FALSE	FALSE	FALSE	TRUE	16	15	19	0
AT5SG10001163	NA	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	4	0
AT5SG10001169	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10001170	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT5SG10001177	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	0
AT5SG10001186	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT5SG10001237	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	0
AT5SG10001247	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	1	0	0
AT5SG10001316	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	1	1
AT5SG10001367	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10001400	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT5SG10001419	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10001420	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10001441	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10001450	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10001458	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10001460	NA	FALSE	FALSE	FALSE	FALSE	FALSE	22	22	19	0
AT5SG10001465	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	2	2
AT5SG10001466	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	2	2
AT5SG10001467	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	2
AT5SG10001468	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT5SG10001482	NA	FALSE	FALSE	TRUE	FALSE	FALSE	1	3	4	0
AT5SG10001489	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	2	0
AT5SG10001511	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	0	1
AT5SG10001512	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	0
AT5SG10001515	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10001521	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10001532	NA	TRUE	FALSE	TRUE	FALSE	FALSE	11	13	23	22
AT5SG10001538	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10001539	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10001540	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10001554	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	0
AT5SG10001559	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	12
AT5SG10001566	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	0
AT5SG10001579	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT5SG10001583	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10001586	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10001589	NA	FALSE	TRUE	FALSE	TRUE	FALSE	0	0	0	0
AT5SG10001599	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10001603	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	4	0
AT5SG10001619	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT5SG10001624	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	1
AT5SG10001649	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10001655	NA	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	1	1
AT5SG10001657	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	0
AT5SG10001666	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10001676	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT5SG10001681	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	0
AT5SG10001682	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	0
AT5SG10001695	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	0
AT5SG10001698	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10001736	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT5SG10001768	NA	FALSE	TRUE	FALSE	TRUE	FALSE	0	0	0	0
AT5SG10001773	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10001783	NA	FALSE	FALSE	FALSE	FALSE	TRUE	7	10	9	9
AT5SG10001784	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	5	6	8
AT5SG10001803	NA	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	15	16
AT5SG10001810	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10001816	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT5SG10001822	NA	TRUE	FALSE	TRUE	FALSE	FALSE	8	7	13	0
AT5SG10001869	NA	FALSE	TRUE	FALSE	TRUE	FALSE	0	0	0	0
AT5SG10001882	NA	FALSE	FALSE	TRUE	FALSE	FALSE	10	19	3	0
AT5SG10001903	NA	FALSE	TRUE	FALSE	FALSE	FALSE	0	0	0	0
AT5SG10001906	NA	TRUE	FALSE	TRUE	FALSE	FALSE	0	1	17	15
AT5SG10001918	NA	FALSE	FALSE	FALSE	FALSE	TRUE	2	3	5	4
AT5SG10001922	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	0
AT5SG10001924	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10001954	NA	FALSE	FALSE	FALSE	FALSE	TRUE	15	15	14	13
AT5SG10001970	NA	FALSE	FALSE	FALSE	FALSE	TRUE	18	1	1	0
AT5SG10001971	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT5SG10001972	NA	FALSE	FALSE	FALSE	FALSE	TRUE	3	0	0	0
AT5SG10001977	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10001991	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10001996	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	2	2
AT5SG10002000	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0	2	3	0
AT5SG10002013	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10002014	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10002026	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10002036	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10002037	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10002038	NA	TRUE	FALSE	TRUE	FALSE	FALSE	10	2	25	24
AT5SG10002044	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10002046	NA	TRUE	FALSE	TRUE	FALSE	FALSE	8	1	1	0
AT5SG10002048	NA	FALSE	FALSE	FALSE	FALSE	TRUE	2	2	2	2
AT5SG10002057	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10002064	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	1
AT5SG10002065	NA	TRUE	FALSE	TRUE	FALSE	FALSE	1	1	2	0
AT5SG10002080	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10002081	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10002117	NA	TRUE	FALSE	TRUE	FALSE	FALSE	18	15	17	16
AT5SG10002133	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	0
AT5SG10002139	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	2	1	0
AT5SG10002140	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10002142	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT5SG10002146	NA	FALSE	FALSE	FALSE	FALSE	TRUE	3	3	2	0
AT5SG10002167	NA	FALSE	TRUE	FALSE	TRUE	FALSE	0	0	0	0
AT5SG10002170	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	0
AT5SG10002182	NA	FALSE	FALSE	FALSE	FALSE	TRUE	2	1	1	0
AT5SG10002183	NA	FALSE	FALSE	FALSE	FALSE	TRUE	2	1	1	1
AT5SG10002184	NA	FALSE	FALSE	FALSE	FALSE	TRUE	2	1	0	2
AT5SG10002185	NA	FALSE	FALSE	FALSE	FALSE	TRUE	2	0	0	0
AT5SG10002186	NA	FALSE	FALSE	FALSE	FALSE	TRUE	4	4	4	2
AT5SG10002187	NA	FALSE	FALSE	FALSE	FALSE	TRUE	4	4	4	2
AT5SG10002189	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT5SG10002190	NA	FALSE	FALSE	FALSE	FALSE	TRUE	2	2	2	2
AT5SG10002193	NA	FALSE	FALSE	FALSE	FALSE	TRUE	3	2	2	1
AT5SG10002203	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT5SG10002210	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10002212	NA	FALSE	FALSE	FALSE	FALSE	TRUE	5	0	0	0
AT5SG10002219	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT5SG10002220	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10002221	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10002222	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT5SG10002227	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	0
AT5SG10002305	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10002325	NA	FALSE	TRUE	FALSE	FALSE	FALSE	0	0	0	0
AT5SG10002335	NA	TRUE	FALSE	TRUE	FALSE	FALSE	15	12	14	0
AT5SG10002373	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	1
AT5SG10002377	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT5SG10002402	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	0	1
AT5SG10002410	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	1
AT5SG10002413	NA	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	4	0
AT5SG10002431	NA	FALSE	FALSE	FALSE	FALSE	FALSE	1	1	1	0
AT5SG10002435	NA	FALSE	FALSE	FALSE	FALSE	TRUE	8	8	8	1
AT5SG10002438	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	3	0
AT5SG10002439	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10002456	NA	TRUE	FALSE	TRUE	FALSE	FALSE	24	24	25	18
AT5SG10002465	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT5SG10002473	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10002551	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT5SG10002563	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	0
AT5SG10002564	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	0
AT5SG10002565	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT5SG10002566	NA	FALSE	FALSE	FALSE	FALSE	TRUE	3	2	0	0
AT5SG10002567	NA	FALSE	FALSE	FALSE	FALSE	TRUE	3	3	3	1
AT5SG10002568	NA	FALSE	FALSE	FALSE	FALSE	TRUE	4	4	4	1
AT5SG10002578	NA	FALSE	FALSE	FALSE	FALSE	FALSE	3	3	1	0
AT5SG10002595	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	0	1	1
AT5SG10002601	NA	FALSE	FALSE	FALSE	FALSE	TRUE	4	4	4	0
AT5SG10002610	NA	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	24	0
AT5SG10002732	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10002742	NA	FALSE	FALSE	FALSE	FALSE	FALSE	2	0	0	0
AT5SG10002747	NA	FALSE	FALSE	FALSE	FALSE	TRUE	11	11	10	0
AT5SG10002749	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	4	0
AT5SG10002752	NA	FALSE	TRUE	FALSE	TRUE	FALSE	0	0	0	0
AT5SG10002778	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	0
AT5SG10002793	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	1
AT5SG10002795	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT5SG10002819	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	2
AT5SG10002831	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10002832	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT5SG10002850	NA	TRUE	FALSE	TRUE	FALSE	FALSE	26	23	22	0
AT5SG10002861	NA	FALSE	TRUE	TRUE	FALSE	FALSE	0	0	0	0
AT5SG10002880	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	0
AT5SG10002881	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	0
AT5SG10002909	NA	TRUE	FALSE	TRUE	FALSE	FALSE	26	26	25	2
AT5SG10002920	NA	FALSE	FALSE	FALSE	FALSE	TRUE	7	7	7	1
AT5SG10002933	NA	FALSE	FALSE	FALSE	FALSE	TRUE	8	8	7	0
AT5SG10002950	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	0
AT5SG10002973	NA	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	7	3
AT5SG10003050	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10003067	NA	FALSE	FALSE	FALSE	FALSE	TRUE	2	2	2	3
AT5SG10003113	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT5SG10003114	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT5SG10003118	NA	FALSE	FALSE	FALSE	FALSE	TRUE	5	4	5	5
AT5SG10003153	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10003158	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10003159	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10003160	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10003161	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10003162	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10003166	NA	FALSE	FALSE	TRUE	FALSE	FALSE	2	1	2	3
AT5SG10003174	NA	TRUE	FALSE	TRUE	FALSE	FALSE	27	24	25	25
AT5SG10003188	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10003189	NA	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	17	2
AT5SG10003243	NA	FALSE	FALSE	FALSE	FALSE	TRUE	6	6	5	2
AT5SG10003258	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10003259	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10003260	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10003261	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10003290	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	0	2
AT5SG10003352	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	0	1	1
AT5SG10003399	NA	FALSE	FALSE	FALSE	FALSE	TRUE	3	3	1	0
AT5SG10003401	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	0	0
AT5SG10003461	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT5SG10003490	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10003509	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT5SG10003510	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	0	1
AT5SG10003511	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	0	1
AT5SG10003512	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT5SG10003513	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	1	0	1
AT5SG10003514	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	1
AT5SG10003518	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	1
AT5SG10003519	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10003520	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	1
AT5SG10003521	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	1
AT5SG10003522	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	0
AT5SG10003523	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT5SG10003600	NA	FALSE	FALSE	FALSE	FALSE	TRUE	2	2	2	0
AT5SG10003603	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	0
AT5SG10003609	NA	FALSE	TRUE	FALSE	TRUE	FALSE	0	0	0	0
AT5SG10003676	NA	TRUE	FALSE	TRUE	FALSE	FALSE	17	14	20	10
AT5SG10003701	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	1
AT5SG10003713	NA	TRUE	FALSE	TRUE	FALSE	FALSE	17	14	23	0
AT5SG10003751	NA	TRUE	FALSE	TRUE	FALSE	FALSE	22	24	15	0
AT5SG10003771	NA	TRUE	FALSE	TRUE	FALSE	FALSE	27	26	22	0
AT5SG10003803	NA	TRUE	FALSE	TRUE	FALSE	FALSE	5	0	0	0
AT5SG10003838	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	0
AT5SG10003839	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	0
AT5SG20000009	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG20000190	NA	TRUE	FALSE	TRUE	FALSE	FALSE	24	23	21	23
AT5SG20000191	NA	TRUE	FALSE	TRUE	FALSE	FALSE	24	25	22	24
AT5SG20000235	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG20000248	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG20000249	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG20000327	NA	TRUE	FALSE	TRUE	FALSE	FALSE	0	1	16	0
AT5SG20000394	NA	TRUE	FALSE	TRUE	FALSE	FALSE	26	26	22	1
AT5SG20000460	NA	TRUE	FALSE	TRUE	FALSE	FALSE	14	16	19	1
AT5SG20000484	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	0	0	0
AT5SG20000522	NA	TRUE	FALSE	TRUE	FALSE	FALSE	27	27	24	19
AT5SG20000531	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT5SG20000544	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	1
AT5SG20000558	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG20000597	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT5SG20000719	NA	FALSE	FALSE	TRUE	FALSE	FALSE	2	1	2	3
AT5SG20000720	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	0
AT5SG20000864	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	0
AT5SG20000880	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG20000881	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT5SG20000882	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	0	0
AT5SG20000902	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT5SG20000935	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	2	0
AT5SG20000977	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG20000978	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG20000986	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG20000987	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT5SG20000994	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	0	1
AT5SG20001018	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG20001038	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	0	1
AT5SG20001085	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	2
AT5SG20001103	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG20001110	NA	FALSE	TRUE	FALSE	FALSE	FALSE	0	0	0	0
AT5SG20001126	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT5SG20001128	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	0
AT5SG20001158	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	0	1
AT5SG20001161	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG20001162	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG20001169	NA	TRUE	FALSE	TRUE	FALSE	FALSE	21	23	21	5
AT5SG20001174	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	0
AT5SG20001186	NA	TRUE	FALSE	TRUE	FALSE	FALSE	25	20	25	6
AT5SG20001200	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG20001240	NA	TRUE	FALSE	TRUE	FALSE	FALSE	13	12	16	13
AT5SG20001241	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT5SG20001254	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT5SG20001255	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	0
AT5SG20001256	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT5SG20001257	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT5SG20001258	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT5SG20001259	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT5SG20001315	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	1
AT5SG20001321	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG20001328	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG20001339	NA	TRUE	FALSE	TRUE	FALSE	FALSE	22	15	25	24
AT5SG20001362	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	0
AT5SG20001381	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT5SG20001404	NA	FALSE	FALSE	FALSE	FALSE	TRUE	2	2	0	0
AT5SG20001419	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT5SG20001421	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG20001436	NA	FALSE	TRUE	FALSE	FALSE	FALSE	0	0	0	0
AT5SG20001439	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG20001450	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG20001466	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT5SG20001468	NA	FALSE	TRUE	FALSE	FALSE	FALSE	0	0	0	0
AT5SG20001474	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	0	1	0
AT5SG20001480	NA	FALSE	FALSE	FALSE	FALSE	TRUE	20	20	16	1
AT5SG20001483	NA	FALSE	FALSE	FALSE	FALSE	TRUE	5	5	5	0
AT5SG20001501	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	1
AT5SG20001504	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
